"x","y"
0,NA
0.0181818181818182,1
0.0363636363636364,1
0.0545454545454545,1
0.0727272727272727,1
0.0909090909090909,1
0.0909090909090909,0.833333333333333
0.109090909090909,0.857142857142857
0.109090909090909,0.75
0.109090909090909,0.666666666666667
0.127272727272727,0.7
0.127272727272727,0.636363636363636
0.145454545454545,0.666666666666667
0.163636363636364,0.692307692307692
0.181818181818182,0.714285714285714
0.2,0.733333333333333
0.218181818181818,0.75
0.236363636363636,0.764705882352941
0.254545454545455,0.777777777777778
0.254545454545455,0.736842105263158
0.272727272727273,0.75
0.290909090909091,0.761904761904762
0.290909090909091,0.727272727272727
0.309090909090909,0.739130434782609
0.309090909090909,0.708333333333333
0.327272727272727,0.72
0.345454545454545,0.730769230769231
0.345454545454545,0.703703703703704
0.363636363636364,0.714285714285714
0.381818181818182,0.724137931034483
0.4,0.733333333333333
0.4,0.709677419354839
0.4,0.6875
0.418181818181818,0.696969696969697
0.436363636363636,0.705882352941177
0.454545454545455,0.714285714285714
0.454545454545455,0.694444444444444
0.454545454545455,0.675675675675676
0.472727272727273,0.684210526315789
0.472727272727273,0.666666666666667
0.490909090909091,0.675
0.490909090909091,0.658536585365854
0.490909090909091,0.642857142857143
0.509090909090909,0.651162790697674
0.509090909090909,0.636363636363636
0.527272727272727,0.644444444444444
0.527272727272727,0.630434782608696
0.527272727272727,0.617021276595745
0.527272727272727,0.604166666666667
0.527272727272727,0.591836734693878
0.527272727272727,0.58
0.527272727272727,0.568627450980392
0.545454545454545,0.576923076923077
0.545454545454545,0.566037735849057
0.563636363636364,0.574074074074074
0.563636363636364,0.563636363636364
0.563636363636364,0.553571428571429
0.563636363636364,0.543859649122807
0.563636363636364,0.53448275862069
0.563636363636364,0.525423728813559
0.563636363636364,0.516666666666667
0.563636363636364,0.508196721311475
0.563636363636364,0.5
0.581818181818182,0.507936507936508
0.581818181818182,0.5
0.581818181818182,0.492307692307692
0.581818181818182,0.484848484848485
0.581818181818182,0.477611940298507
0.6,0.485294117647059
0.6,0.478260869565217
0.6,0.471428571428571
0.6,0.464788732394366
